val_BLEU_4,epoch,train_loss,val_BLEU_1,val_BLEU_2,val_BLEU_3,val_METEOR,val_ROUGE_L,test_BLEU_1,test_BLEU_2,test_BLEU_3,test_BLEU_4,test_METEOR,test_ROUGE_L,time,seed,best_model_from
0.0542345138990915,21,1.207657527178526,0.1316227734513279,0.0938538290728646,0.0699188651697167,0.0875921180822578,0.3116903824473831,0.1450104010101869,0.103936900843372,0.077202960793327,0.0598133990947081,0.0910649842312944,0.3213054452228181,Mon Jul 15 12:13:00 2024,456789,val
0.0500990709682562,28,1.203160069261988,0.1258513754518024,0.0892241890312659,0.0657047084088588,0.0859690634754612,0.3088586317547724,0.1479891578653676,0.1062242300165863,0.079585879438083,0.0624213980615393,0.092497751019687,0.3261459735526239,Mon Jul 15 12:13:00 2024,456789,test
0.0800746901692797,4,1.6848435153563817,0.1598585130262742,0.1206036364560435,0.0963484905889657,0.0951283568682384,0.3122438859564871,0.170237017730935,0.1282379246455941,0.1017259812349773,0.0844480252576358,0.0994730947373667,0.3183098567900854,Sat Jul 20 18:15:39 2024,456789,val
0.0800746901692797,4,1.6848435153563817,0.1598585130262742,0.1206036364560435,0.0963484905889657,0.0951283568682384,0.3122438859564871,0.170237017730935,0.1282379246455941,0.1017259812349773,0.0844480252576358,0.0994730947373667,0.3183098567900854,Sat Jul 20 18:15:39 2024,456789,test
0.0622294890908096,4,1.6507449100414913,0.1357521641298076,0.1005596508411235,0.0773502309006972,0.0886999054007136,0.315211877068364,0.1354892844403614,0.0981176925963937,0.0733574999443822,0.0568191627338225,0.0872994009117592,0.3087158917386252,Fri Aug  2 17:01:27 2024,5678,val
0.0466424754533717,27,1.1604360472410915,0.1188837313193554,0.0848383978070435,0.062156191615796,0.08373729661877,0.3085842510399757,0.1553506111604963,0.1118025065678776,0.0829802321918649,0.0634132284743198,0.0915281892047902,0.3231965157963685,Fri Aug  2 17:01:27 2024,5678,test
0.13563950811396486,11,1.124712791717563,0.39937445985938264,0.2622926304704356,0.1840506372287383,0.15562018632581423,0.31826615527982627,0.34809954568549506,0.21944718764787885,0.14990303179410877,0.10868820431844875,0.13921587466331856,0.28227918805752567,Sun Sep 15 02:05:38 2024,456789,val
0.13110279686047463,20,1.0638282215471986,0.3936398972117819,0.25631205812480734,0.1786968528667603,0.15319088154814706,0.3129359949110274,0.3514692777480181,0.2201421946995605,0.14993120245833158,0.1086890771458173,0.14045111744947836,0.2821397624488719,Sun Sep 15 02:05:38 2024,456789,test
